,date,year,month,day,weekday,weeknum,weekend,national_holiday,break,mean_temp,precipitation_1day,mean_humidity,mean_pressure,sin_month,cos_month,sin_day,cos_day,sin_weekday,cos_weekday,sin_weeknum,cos_weeknum,dow_금요일,dow_목요일,dow_수요일,dow_월요일,dow_일요일,dow_토요일,dow_화요일,holi_name_0,holi_name_1월1일,holi_name_개천절,holi_name_광복절,holi_name_국회의원선거일,holi_name_기독탄신일,holi_name_대체공휴일,holi_name_대체휴무일,holi_name_대통령선거일,holi_name_부처님오신날,holi_name_삼일절,holi_name_석가탄신일,holi_name_설날,holi_name_신정,holi_name_어린이날,holi_name_임시공휴일,holi_name_전국동시지방선거,holi_name_추석,holi_name_한글날,holi_name_현충일,promotion_flag_1_bac_2,sale_qty_1_bac_2,promotion_flag_6_bac_2,sale_qty_6_bac_2,promotion_flag_1_bac_5,sale_qty_1_bac_5,promotion_flag_6_bac_5,sale_qty_6_bac_5,promotion_flag_1_sin,sale_qty_1_sin,promotion_flag_6_sin,sale_qty_6_sin,promotion_flag_1_ans,sale_qty_1_ans,promotion_flag_6_ans,sale_qty_6_ans,promotion_flag_1_jin,sale_qty_1_jin,promotion_flag_6_jin,sale_qty_6_jin,outliersale_qty_1_bac_2,outliersale_qty_6_bac_2,outliersale_qty_1_bac_5,outliersale_qty_6_bac_5,outliersale_qty_1_sin,outliersale_qty_6_sin,outliersale_qty_1_ans,outliersale_qty_6_ans,outliersale_qty_1_jin,outliersale_qty_6_jin
65,2015-03-12,2015,3,12,4,11,0,0,0,6.1,0,35.6,1011.3,1,6.12E-17,0.651372483,-0.758758123,-0.433883739,-0.900968868,0.964635582,0.263587166,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118,0,861,0,993,0,1065,0,370,0,270,1,567.5,1,396,1,112,1,108,0,0,0,0,1,1,1,1,1,1
66,2015-03-13,2015,3,13,5,11,0,0,0,8.2,11,66.9,1011,1,6.12E-17,0.485301963,-0.874346616,-0.974927912,-0.222520934,0.964635582,0.263587166,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1061,0,999,0,1136,0,1022,0,370,0,270,1,567.5,1,396,1,112,1,10,0,0,0,0,1,1,1,1,1,0
67,2015-03-14,2015,3,14,6,11,1,0,1,8.5,0,41.9,1014.6,1,6.12E-17,0.299363123,-0.954139256,-0.781831482,0.623489802,0.964635582,0.263587166,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1876,0,1548,0,1538,0,1863,0,370,0,270,1,567.5,1,396,1,112,1,108,1,1,0,0,1,1,1,1,1,1
68,2015-03-15,2015,3,15,7,11,1,0,1,10.5,0,46.3,1013.1,1,6.12E-17,0.101168322,-0.994869323,-2.45E-16,1,0.964635582,0.263587166,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0,629,0,501,0,588,0,158,0,127,1,464,1,344,1,19,1,24,0,0,0,0,0,0,0,0,0,0
69,2015-03-16,2015,3,16,1,12,0,0,0,12.3,0,50,1012.2,1,6.12E-17,-0.101168322,-0.994869323,0.781831482,0.623489802,0.989040187,0.147646564,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,285,0,629,0,560,0,101,0,52,1,242,1,396,1,24,1,14,0,0,0,0,0,0,0,1,0,0
70,2015-03-17,2015,3,17,2,12,0,0,0,14.6,0,55.9,1009.1,1,6.12E-17,-0.299363123,-0.954139256,0.974927912,-0.222520934,0.989040187,0.147646564,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,0,417,0,349,0,667,0,83,0,67,1,227,1,396,1,15,1,14,0,0,0,0,0,0,0,1,0,0
71,2015-03-18,2015,3,18,3,12,0,0,0,11.3,45,90,1002.7,1,6.12E-17,-0.485301963,-0.874346616,0.433883739,-0.900968868,0.989040187,0.147646564,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,0,369,0,449,0,688,0,87,0,75,1,161,1,396,1,26,1,19,0,0,0,0,0,0,0,1,0,0
72,2015-03-19,2015,3,19,4,12,0,0,0,11.3,2.5,86.5,1005.2,1,6.12E-17,-0.651372483,-0.758758123,-0.433883739,-0.900968868,0.989040187,0.147646564,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,343,0,1190,0,543,0,125,0,93,1,567.5,1,396,1,23,1,24,0,0,0,0,0,0,1,1,0,0
73,2015-03-20,2015,3,20,5,12,0,0,0,13.1,0,75.1,1008.8,1,6.12E-17,-0.790775737,-0.612105983,-0.974927912,-0.222520934,0.989040187,0.147646564,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,593,0,522,0,992,0,851,0,62,0,67,1,567.5,1,396,1,23,1,27,0,0,0,0,0,0,1,1,0,0
74,2015-03-21,2015,3,21,6,12,1,0,1,15.5,0,51.8,1007,1,6.12E-17,-0.89780454,-0.440394152,-0.781831482,0.623489802,0.989040187,0.147646564,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,993,0,1150,0,1382,0,1201,0,186,0,169,1,567.5,1,396,1,41,1,49,0,0,0,0,0,0,1,1,0,0
75,2015-03-23,2015,3,23,1,13,0,0,0,9.3,0,25.8,1015.1,1,6.12E-17,-0.998716507,-0.050649169,0.781831482,0.623489802,0.999560837,0.029633328,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,522,0,448,0,602,0,733,0,116,0,67,1,210,1,136,1,31,1,25,0,0,0,0,0,0,0,0,0,0
76,2015-03-24,2015,3,24,2,13,0,0,0,7.9,0,41,1021.5,1,6.12E-17,-0.988468324,0.151427778,0.974927912,-0.222520934,0.999560837,0.029633328,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,0,267,0,491,0,758,0,109,0,42,1,215,1,161,1,23,1,16,0,0,0,0,0,0,0,0,0,0
77,2015-03-25,2015,3,25,3,13,0,0,0,9.6,0,47.6,1025.8,1,6.12E-17,-0.937752132,0.347305253,0.433883739,-0.900968868,0.999560837,0.029633328,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,483,0,422,0,768,0,88,0,69,1,170,1,97,1,29,1,36,0,0,0,0,0,0,0,0,0,0
78,2015-03-26,2015,3,26,4,13,0,0,0,11.2,0,41.4,1023.6,1,6.12E-17,-0.848644257,0.52896401,-0.433883739,-0.900968868,0.999560837,0.029633328,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,462,0,523,0,439,0,122,0,76,1,120,1,148,1,23,1,38,0,0,0,0,0,0,0,0,0,0
79,2015-03-27,2015,3,27,5,13,0,0,0,13.4,0,36.8,1017,1,6.12E-17,-0.724792787,0.688966919,-0.974927912,-0.222520934,0.999560837,0.029633328,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,392,0,541,0,750,0,1047,0,83,0,88,0,136,0,110,1,24,1,36,0,0,0,0,0,0,0,0,0,0
80,2015-03-28,2015,3,28,6,13,1,0,1,14.1,0,50.9,1009.9,1,6.12E-17,-0.571268215,0.820763441,-0.781831482,0.623489802,0.999560837,0.029633328,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,790,0,892,0,1187,0,1502,0,157,0,167,0,197,0,117,1,57,1,92,0,0,0,0,0,0,0,0,0,0
81,2015-03-29,2015,3,29,7,13,1,0,1,14.6,0,61.9,1008.4,1,6.12E-17,-0.394355855,0.918957812,-2.45E-16,1,0.999560837,0.029633328,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,816,0,799,0,1000,0,924,0,145,0,164,0,186,0,126,1,44,1,67,0,0,0,0,0,0,0,0,0,0
82,2015-03-30,2015,3,30,1,14,0,0,0,15.4,0,67.1,1011.3,1,6.12E-17,-0.20129852,0.979529941,0.781831482,0.623489802,0.996049843,-0.088795895,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,0,337,0,616,0,615,0,90,0,92,0,125,0,75,1,40,1,44,0,0,0,0,0,0,0,0,0,0
83,2015-03-31,2015,3,31,2,14,0,0,0,14.6,8,90,1008,1,6.12E-17,-2.45E-16,1,0.974927912,-0.222520934,0.996049843,-0.088795895,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,0,374,0,481,0,1182,0,80,0,69,0,94,0,62,1,21,1,26,0,0,0,0,0,0,0,0,0,0
84,2015-04-01,2015,4,1,3,14,0,0,0,12.8,0.4,86.3,1007.6,0.866025404,-0.5,0.20129852,0.979529941,0.433883739,-0.900968868,0.996049843,-0.088795895,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,0,413,0,642,0,666,0,118,0,118,0,152,0,129,0,31,0,34,0,0,0,0,0,0,0,0,0,0
85,2015-04-02,2015,4,2,4,14,0,0,0,13.5,4.5,86.1,1002.7,0.866025404,-0.5,0.394355855,0.918957812,-0.433883739,-0.900968868,0.996049843,-0.088795895,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,0,515,0,665,0,872,0,133,0,103,0,232,0,121,0,34,0,37,0,0,0,0,0,0,0,0,0,0
86,2015-04-03,2015,4,3,5,14,0,0,0,16.1,31,83.3,997.8,0.866025404,-0.5,0.571268215,0.820763441,-0.974927912,-0.222520934,0.996049843,-0.088795895,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441,0,541,0,1178,0,824,0,370,0,114,0,187,0,111,0,57,0,25,0,0,0,0,1,0,0,0,0,0
87,2015-04-04,2015,4,4,6,14,1,0,1,10.8,47,78.4,1007.4,0.866025404,-0.5,0.724792787,0.688966919,-0.781831482,0.623489802,0.996049843,-0.088795895,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755,0,810,0,1034,0,890,0,178,0,149,0,178,0,188,0,59,0,67,0,0,0,0,0,0,0,0,0,0
88,2015-04-05,2015,4,5,7,14,1,0,1,10.7,5,90.4,1006.3,0.866025404,-0.5,0.848644257,0.52896401,-2.45E-16,1,0.996049843,-0.088795895,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,0,839,0,1157,0,950,0,179,0,183,0,206,0,200,0,70,0,45,0,0,0,0,0,0,0,0,0,0
89,2015-04-06,2015,4,6,1,15,0,0,0,11.3,11.5,91.4,1008.6,0.866025404,-0.5,0.937752132,0.347305253,0.781831482,0.623489802,0.978556492,-0.205978619,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,514,0,409,0,597,0,509,0,126,0,87,0,141,0,136,0,40,0,23,0,0,0,0,0,0,0,0,0,0
90,2015-04-07,2015,4,7,2,15,0,0,0,9.8,0,72,1014.8,0.866025404,-0.5,0.988468324,0.151427778,0.974927912,-0.222520934,0.978556492,-0.205978619,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,344,0,870,0,383,0,123,0,102,0,174,0,128,0,35,0,26,0,0,0,0,0,0,0,0,0,0
91,2015-04-08,2015,4,8,3,15,0,0,0,8.7,0,71.3,1017.5,0.866025404,-0.5,0.998716507,-0.050649169,0.433883739,-0.900968868,0.978556492,-0.205978619,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,373,0,361,0,679,0,806,0,158,0,87,0,195,0,105,1,32,1,36,0,0,0,0,0,0,0,0,0,0
92,2015-04-09,2015,4,9,4,15,0,0,0,10,0,64.6,1016.5,0.866025404,-0.5,0.968077119,-0.250652532,-0.433883739,-0.900968868,0.978556492,-0.205978619,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,386,0,770,0,913,0,111,0,68,0,117,0,118,1,33,1,41,0,0,0,0,0,0,0,0,0,0
93,2015-04-10,2015,4,10,5,15,0,0,0,11.8,0,60,1013.6,0.866025404,-0.5,0.89780454,-0.440394152,-0.974927912,-0.222520934,0.978556492,-0.205978619,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,419,0,1113,0,1162,0,116,0,167,0,170,0,101,1,38,1,38,0,0,0,0,0,0,0,0,0,0
94,2015-04-11,2015,4,11,6,15,1,0,1,12.5,0,56.5,1017.4,0.866025404,-0.5,0.790775737,-0.612105983,-0.781831482,0.623489802,0.978556492,-0.205978619,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,930,0,971,0,1817,0,1377,0,177,0,147,0,247,0,192,1,51,1,90,0,0,0,0,0,0,0,0,0,0
95,2015-04-13,2015,4,13,1,16,0,0,0,11.1,14,90.6,1007.1,0.866025404,-0.5,0.485301963,-0.874346616,0.781831482,0.623489802,0.947326354,-0.320269854,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,0,347,0,997,0,754,0,152,0,104,0,174,0,115,1,40,1,40,0,0,0,0,0,0,0,0,0,0
96,2015-04-14,2015,4,14,2,16,0,0,0,11.1,12,72.3,999.1,0.866025404,-0.5,0.299363123,-0.954139256,0.974927912,-0.222520934,0.947326354,-0.320269854,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,0,601,0,759,0,972,0,152,0,100,0,152,0,116,1,32,1,44,0,0,0,0,0,0,0,0,0,0
97,2015-04-15,2015,4,15,3,16,0,0,0,13.7,0,58.8,1000.6,0.866025404,-0.5,0.101168322,-0.994869323,0.433883739,-0.900968868,0.947326354,-0.320269854,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0,370,0,941,0,511,0,121,0,74,0,129,0,87,1,29,1,38,0,0,0,0,0,0,0,0,0,0
98,2015-04-16,2015,4,16,4,16,0,0,0,14.6,0.1,66.4,1002.1,0.866025404,-0.5,-0.101168322,-0.994869323,-0.433883739,-0.900968868,0.947326354,-0.320269854,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,398,0,655,0,751,0,149,0,82,0,109,0,77,1,47,1,11,0,0,0,0,0,0,0,0,0,0
99,2015-04-17,2015,4,17,5,16,0,0,0,13.5,0,34.9,1009.4,0.866025404,-0.5,-0.299363123,-0.954139256,-0.974927912,-0.222520934,0.947326354,-0.320269854,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,0,477,0,1509,0,1024,0,118,0,80,0,135,0,102,0,45,0,20,0,0,0,0,0,0,0,0,0,0
100,2015-04-18,2015,4,18,6,16,1,0,1,14.7,8,49.5,1008.5,0.866025404,-0.5,-0.485301963,-0.874346616,-0.781831482,0.623489802,0.947326354,-0.320269854,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,801,0,871,0,1530,0,1061,0,197,0,149,0,163,0,169,0,43,0,45,0,0,0,0,0,0,0,0,0,0
101,2015-04-19,2015,4,19,7,16,1,0,1,15.9,87.5,99.9,1000.2,0.866025404,-0.5,-0.651372483,-0.758758123,-2.45E-16,1,0.947326354,-0.320269854,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,478,0,580,0,1021,0,769,0,146,0,164,0,212,0,184,0,60,0,46,0,0,0,0,0,0,0,0,0,0
102,2015-04-20,2015,4,20,1,17,0,0,0,11.7,8.5,91.6,998,0.866025404,-0.5,-0.790775737,-0.612105983,0.781831482,0.623489802,0.90279783,-0.430065202,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393,0,272,0,992,0,783,0,143,0,135,0,181,0,93,0,35,0,15,0,0,0,0,0,0,0,0,0,0
103,2015-04-21,2015,4,21,2,17,0,0,0,12.8,0,69.1,1007.7,0.866025404,-0.5,-0.89780454,-0.440394152,0.974927912,-0.222520934,0.90279783,-0.430065202,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456,0,371,0,847,0,678,0,133,0,99,0,161,0,99,0,31,0,38,0,0,0,0,0,0,0,0,0,0
104,2015-04-22,2015,4,22,3,17,0,0,0,17.2,0,49.6,1009.1,0.866025404,-0.5,-0.968077119,-0.250652532,0.433883739,-0.900968868,0.90279783,-0.430065202,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397,0,464,0,924,0,832,0,91,0,89,0,128,0,83,1,24,1,39,0,0,0,0,0,0,0,0,0,0
105,2015-04-23,2015,4,23,4,17,0,0,0,16.9,0,40.5,1012.6,0.866025404,-0.5,-0.998716507,-0.050649169,-0.433883739,-0.900968868,0.90279783,-0.430065202,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,541,0,1187,0,1180,0,100,0,69,0,125,0,99,1,37,1,46,0,0,0,0,0,0,0,0,0,0
106,2015-04-24,2015,4,24,5,17,0,0,0,16.4,0,57.3,1010.6,0.866025404,-0.5,-0.988468324,0.151427778,-0.974927912,-0.222520934,0.90279783,-0.430065202,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,0,680,0,1028,0,1154,0,99,0,74,1,534,1,297,1,33,1,35,0,0,0,0,0,0,0,0,0,0
107,2015-04-25,2015,4,25,6,17,1,0,1,17.4,0,39,1011.4,0.866025404,-0.5,-0.937752132,0.347305253,-0.781831482,0.623489802,0.90279783,-0.430065202,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,787,0,1199,0,2480,0,2343.5,0,192,0,145,1,567.5,1,396,1,59,1,76,0,0,0,1,0,0,1,1,0,0
108,2015-04-27,2015,4,27,1,18,0,0,0,18.8,0,50.3,1008.9,0.866025404,-0.5,-0.724792787,0.688966919,0.781831482,0.623489802,0.845596004,-0.533823378,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,0,509,0,1090,0,1259,0,126,0,136,1,420,1,396,1,39,1,39,0,0,0,0,0,0,0,1,0,0
109,2015-04-28,2015,4,28,2,18,0,0,0,18.4,2,77.3,1006.7,0.866025404,-0.5,-0.571268215,0.820763441,0.974927912,-0.222520934,0.845596004,-0.533823378,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,490,0,827,0,804,0,131,0,69,0,192,0,114,1,22,1,32,0,0,0,0,0,0,0,0,0,0
110,2015-04-29,2015,4,29,3,18,0,0,0,15.7,35,94,1005.1,0.866025404,-0.5,-0.394355855,0.918957812,0.433883739,-0.900968868,0.845596004,-0.533823378,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413,0,349,0,1028,0,1034,0,129,0,104,0,152,0,108,1,25,1,51,0,0,0,0,0,0,0,0,0,0
111,2015-04-30,2015,4,30,4,18,0,0,0,17,0,83.4,1005.3,0.866025404,-0.5,-0.20129852,0.979529941,-0.433883739,-0.900968868,0.845596004,-0.533823378,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,437,0,705,0,1091,0,1042,0,144,0,112,0,174,0,99,1,66,1,64,0,0,0,0,0,0,0,0,0,0
112,2015-05-01,2015,5,1,5,18,0,0,0,19.3,0,73.4,1006.2,0.5,-0.866025404,0.20129852,0.979529941,-0.974927912,-0.222520934,0.845596004,-0.533823378,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,968,0,1015,0,1651,0,1546,0,197,0,181,0,203,0,202,1,59,1,76,0,0,0,0,0,0,0,0,0,0
113,2015-05-02,2015,5,2,6,18,1,0,1,19.8,0,71.3,1005.2,0.5,-0.866025404,0.394355855,0.918957812,-0.781831482,0.623489802,0.845596004,-0.533823378,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,896,0,1034,0,1457,0,1136,0,160,0,167,0,198,0,160,1,74,1,68,0,0,0,0,0,0,0,0,0,0
114,2015-05-03,2015,5,3,7,18,1,0,1,16.8,42,98.3,999.7,0.5,-0.866025404,0.571268215,0.820763441,-2.45E-16,1,0.845596004,-0.533823378,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,0,633,0,696,0,799,0,166,0,173,0,179,0,170,1,45,1,75,0,0,0,0,0,0,0,0,0,0
115,2015-05-04,2015,5,4,1,19,0,0,0,20,0,60,998.6,0.5,-0.866025404,0.724792787,0.688966919,0.781831482,0.623489802,0.776523863,-0.630087844,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,0,563,0,1160,0,1050,0,140,0,120,0,153,0,127,1,50,1,63,0,0,0,0,0,0,0,0,0,0
116,2015-05-05,2015,5,5,2,19,0,1,1,16,0,41,1002.7,0.5,-0.866025404,0.848644257,0.52896401,0.974927912,-0.222520934,0.776523863,-0.630087844,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,750,0,627,0,1030,0,1007,0,161,0,136,0,150,0,150,1,44,1,61,0,0,0,0,0,0,0,0,0,0
117,2015-05-06,2015,5,6,3,19,0,0,0,16.4,0,57,1003.1,0.5,-0.866025404,0.937752132,0.347305253,0.433883739,-0.900968868,0.776523863,-0.630087844,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,358,0,1228,0,1134,0,115,0,113,0,132,0,81,1,45,1,42,0,0,0,0,0,0,0,0,0,0
118,2015-05-07,2015,5,7,4,19,0,0,0,19,0,48.8,1003.8,0.5,-0.866025404,0.988468324,0.151427778,-0.433883739,-0.900968868,0.776523863,-0.630087844,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,492,0,429,0,877,0,726,0,129,0,80,0,157,0,79,1,41,1,29,0,0,0,0,0,0,0,0,0,0
119,2015-05-08,2015,5,8,5,19,0,0,0,19.5,0,48.4,1004.8,0.5,-0.866025404,0.998716507,-0.050649169,-0.974927912,-0.222520934,0.776523863,-0.630087844,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,0,551,0,1797,0,1943,0,127,0,75,0,206,0,80,1,39,1,41,0,0,0,0,0,0,0,0,0,0
120,2015-05-09,2015,5,9,6,19,1,0,1,18.3,0.2,64.1,1004.4,0.5,-0.866025404,0.968077119,-0.250652532,-0.781831482,0.623489802,0.776523863,-0.630087844,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871,0,712,0,1812,0,1604,0,203,0,141,0,237,0,176,1,73,1,78,0,0,0,0,0,0,0,0,0,0
121,2015-05-11,2015,5,11,1,20,0,0,0,16.6,68.5,79.9,1006.5,0.5,-0.866025404,0.790775737,-0.612105983,0.781831482,0.623489802,0.696551029,-0.717507257,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575,0,429,0,767,0,1160,0,106,0,108,0,129,0,95,1,66,1,108,0,0,0,0,0,0,0,0,0,1
122,2015-05-12,2015,5,12,2,20,0,0,0,16.1,37.5,79.8,994.7,0.5,-0.866025404,0.651372483,-0.758758123,0.974927912,-0.222520934,0.696551029,-0.717507257,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,669,0,339,0,905,0,1412,0,129,0,82,0,137,0,113,1,43,1,52,0,0,0,0,0,0,0,0,0,0
123,2015-05-13,2015,5,13,3,20,0,0,0,19.3,0,58.3,999.2,0.5,-0.866025404,0.485301963,-0.874346616,0.433883739,-0.900968868,0.696551029,-0.717507257,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,0,347,0,1144,0,870,0,107,0,80,0,188,0,76,1,22,1,28,0,0,0,0,0,0,0,0,0,0
124,2015-05-14,2015,5,14,4,20,0,0,0,18.3,0,88,1001.9,0.5,-0.866025404,0.299363123,-0.954139256,-0.433883739,-0.900968868,0.696551029,-0.717507257,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431,0,338,0,1232,0,922,0,77,0,94,0,567.5,0,92,1,43,1,25,0,0,0,0,0,0,1,0,0,0
125,2015-05-15,2015,5,15,5,20,0,0,0,17.5,0.5,91.4,1001,0.5,-0.866025404,0.101168322,-0.994869323,-0.974927912,-0.222520934,0.696551029,-0.717507257,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,0,416,0,1691,0,1343,0,107,0,65,0,567.5,0,396,0,16,0,16,0,0,0,0,0,0,1,1,0,0
126,2015-05-16,2015,5,16,6,20,1,0,1,16,0.3,87.5,1001.6,0.5,-0.866025404,-0.101168322,-0.994869323,-0.781831482,0.623489802,0.696551029,-0.717507257,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,0,911,0,1399,0,1406,0,370,0,125,0,567.5,0,396,0,61,0,39,0,0,0,0,1,0,1,1,0,0
127,2015-05-17,2015,5,17,7,20,1,0,1,19.1,0,51.6,1002.7,0.5,-0.866025404,-0.299363123,-0.954139256,-2.45E-16,1,0.696551029,-0.717507257,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987,0,906,0,1274,0,1360,0,370,0,139,0,567.5,0,396,0,19,0,27,0,0,0,0,1,0,1,1,0,0
128,2015-05-18,2015,5,18,1,21,0,0,0,15.5,30,85.8,997.4,0.5,-0.866025404,-0.485301963,-0.874346616,0.781831482,0.623489802,0.606800146,-0.794854441,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,455,0,904,0,777,0,178,0,91,0,130,0,144,0,23,0,23,0,0,0,0,0,0,0,0,0,0
